Invoice_ID,Invoice_Header,Invoice_Year,Invoice_Amount,Invoice_Vendor,Invoice_Due_Date,Invoice_Vendor_City
2018017216_2018_IT10,2018017216,2018,881.87,VND05361,2018-09-30,
2018017219_2018_IT10,2018017219,2018,27008.21,VND07350,2018-09-30,Dusseldorf
2018017220_2018_IT10,2018017220,2018,26910.38,VND07350,2018-10-31,Dusseldorf
2018017221_2018_IT10,2018017221,2018,77396.80,VND06287,2018-08-24,
2018017222_2018_IT10,2018017222,2018,51767.04,VND06287,2018-08-24,
2018017223_2018_IT10,2018017223,2018,9000.00,VND05443,2018-08-31,Moscow
2018017225_2018_IT10,2018017225,2018,915.00,VND07351,2018-08-31,Milan
2018017226_2018_IT10,2018017226,2018,21008.40,VND04288,2018-09-30,
2018017228_2018_IT10,2018017228,2018,15241.20,VND07513,2018-09-10,
2018017229_2018_IT10,2018017229,2018,13520.35,VND07762,2018-08-31,
2018017230_2018_IT10,2018017230,2018,22570.00,VND04819,2018-08-31,
2018017238_2018_IT10,2018017238,2018,1006.50,VND05138,2018-08-31,Milan
2018017241_2018_IT10,2018017241,2018,1512.80,VND05992,2018-10-30,
2018017242_2018_IT10,2018017242,2018,690.63,VND06150,2018-08-25,
2018017245_2018_IT10,2018017245,2018,6261.60,VND05972,2018-08-09,Dusseldorf
2018017246_2018_IT10,2018017246,2018,989.66,VND05823,2018-08-09,
2018017247_2018_IT10,2018017247,2018,10370.00,VND03916,2018-09-17,
2018017248_2018_IT10,2018017248,2018,3009.92,VND06402,2018-09-16,
2018017249_2018_IT10,2018017249,2018,3938.00,VND04060,2018-08-31,
2018017251_2018_IT10,2018017251,2018,780.80,VND07694,2018-09-30,
2018017252_2018_IT10,2018017252,2018,5500.00,VND05223,2018-10-31,
2018017253_2018_IT10,2018017253,2018,11047.36,VND05223,2018-10-31,
2018017255_2018_IT10,2018017255,2018,137.25,VND07119,2018-10-31,Dusseldorf
2018017256_2018_IT10,2018017256,2018,671.00,VND07181,2018-09-30,
2018017257_2018_IT10,2018017257,2018,3287.90,VND05502,2018-10-04,
2018017259_2018_IT10,2018017259,2018,4840.00,VND03929,2018-08-31,
2018017260_2018_IT10,2018017260,2018,4152.00,VND04029,2018-08-31,
2018017261_2018_IT10,2018017261,2018,2598.60,VND07158,2018-08-31,
2018017262_2018_IT10,2018017262,2018,1110.00,VND04894,2018-09-30,
2018017263_2018_IT10,2018017263,2018,4650.00,VND04894,2018-09-30,
2018017264_2018_IT10,2018017264,2018,2903.60,VND04119,2018-10-31,
2018017265_2018_IT10,2018017265,2018,1883.50,VND05917,2018-08-12,
2018017266_2018_IT10,2018017266,2018,9698.38,VND06758,2018-11-03,
2018017267_2018_IT10,2018017267,2018,776.00,VND05917,2018-08-06,
2018017271_2018_IT10,2018017271,2018,5740.00,VND06758,2018-10-29,
2018017275_2018_IT10,2018017275,2018,150060.00,VND03953,2018-09-30,
2018017276_2018_IT10,2018017276,2018,768.60,VND05799,2018-10-31,Milan
2018017277_2018_IT10,2018017277,2018,768.60,VND07682,2018-09-30,Berlin
2018017278_2018_IT10,2018017278,2018,52.70,VND05694,2018-10-06,
2018017279_2018_IT10,2018017279,2018,300.61,VND03869,2018-10-31,Dusseldorf
2018017280_2018_IT10,2018017280,2018,1372.74,VND07747,2018-08-31,
2018017281_2018_IT10,2018017281,2018,610.00,VND06350,2018-07-28,
2018017282_2018_IT10,2018017282,2018,134.20,VND07747,2018-08-31,
2018017284_2018_IT10,2018017284,2018,92.02,VND06831,2018-09-30,
2018017285_2018_IT10,2018017285,2018,6270.80,VND06072,2018-10-31,
2018017286_2018_IT10,2018017286,2018,4618.75,VND06217,2018-08-31,Berlin
2018017287_2018_IT10,2018017287,2018,6832.00,VND06696,2018-08-31,
2018017288_2018_IT10,2018017288,2018,5026.40,VND06696,2018-08-31,
2018017289_2018_IT10,2018017289,2018,878.40,VND06000,2018-10-31,
2018017292_2018_IT10,2018017292,2018,598.37,VND05898,2018-10-31,
2018017293_2018_IT10,2018017293,2018,2244.80,VND07607,2018-09-30,
2018017294_2018_IT10,2018017294,2018,5846.40,VND03929,2018-09-30,
2018017295_2018_IT10,2018017295,2018,8404.80,VND03929,2018-09-30,
2018017298_2018_IT10,2018017298,2018,6832.00,VND07725,2018-05-30,Milan
2018017301_2018_IT10,2018017301,2018,1146.80,VND07284,2018-07-21,
2018017303_2018_IT10,2018017303,2018,927.20,VND07703,2018-08-29,
2018017308_2018_IT10,2018017308,2018,10736.00,VND03979,2018-10-31,
2018017309_2018_IT10,2018017309,2018,4852.35,VND05828,2018-11-28,
2018017310_2018_IT10,2018017310,2018,214.72,VND06530,2018-11-30,
2018017311_2018_IT10,2018017311,2018,5673.00,VND06436,2018-10-31,
2018017312_2018_IT10,2018017312,2018,2899.45,VND05452,2018-10-10,
2018017314_2018_IT10,2018017314,2018,100.00,VND06728,2018-10-31,
2018017315_2018_IT10,2018017315,2018,186.06,VND05362,2018-10-08,
2018017318_2018_IT10,2018017318,2018,26.86,VND07890,2018-09-30,
2018017319_2018_IT10,2018017319,2018,790.90,VND04060,2018-09-30,
2018017322_2018_IT10,2018017322,2018,610.00,VND04213,2018-09-30,
2018017324_2018_IT10,2018017324,2018,1065.06,VND07594,2018-10-31,
2018017326_2018_IT10,2018017326,2018,1634.80,VND04681,2018-10-31,
2018017327_2018_IT10,2018017327,2018,1634.80,VND04681,2018-09-19,
2018017329_2018_IT10,2018017329,2018,3602.00,VND04348,2018-08-31,
2018017330_2018_IT10,2018017330,2018,1392.00,VND04348,2018-08-31,
2018017332_2018_IT10,2018017332,2018,113208.99,VND05991,2018-08-31,
2018017333_2018_IT10,2018017333,2018,6661.20,VND04583,2018-09-30,
2018017334_2018_IT10,2018017334,2018,366.00,VND04583,2018-09-30,
2018017336_2018_IT10,2018017336,2018,21960.00,VND04007,2018-07-19,
2018017338_2018_IT10,2018017338,2018,141222.00,VND04093,2018-10-31,
2018017339_2018_IT10,2018017339,2018,20740.00,VND04007,2018-07-19,
2018017340_2018_IT10,2018017340,2018,9491.60,VND06458,2018-09-30,
2018017341_2018_IT10,2018017341,2018,12810.00,VND07318,2018-08-31,
2018017342_2018_IT10,2018017342,2018,81.98,VND06341,2018-10-31,
2018017344_2018_IT10,2018017344,2018,47.65,VND06341,2018-10-31,
2018017346_2018_IT10,2018017346,2018,52.00,VND06341,2018-10-31,
2018017347_2018_IT10,2018017347,2018,63.83,VND06341,2018-10-31,
2018017348_2018_IT10,2018017348,2018,1308.24,VND06055,2018-09-30,Berlin
2018017350_2018_IT10,2018017350,2018,3094.53,VND06479,2018-10-08,
2018017354_2018_IT10,2018017354,2018,37088.00,VND05456,2018-08-31,
2018017356_2018_IT10,2018017356,2018,1244.40,VND07110,2018-10-31,
2018017357_2018_IT10,2018017357,2018,11485.70,VND05456,2018-08-31,
2018017362_2018_IT10,2018017362,2018,146.40,VND03939,2018-07-31,
2018017363_2018_IT10,2018017363,2018,25597.64,VND05827,2018-10-31,Dusseldorf
2018017364_2018_IT10,2018017364,2018,14640.00,VND04759,2018-07-30,
2018017367_2018_IT10,2018017367,2018,19556.60,VND05827,2018-12-31,Dusseldorf
2018017369_2018_IT10,2018017369,2018,390.40,VND05334,2018-07-01,
2018017370_2018_IT10,2018017370,2018,11956.00,VND06166,2018-08-31,Milan
2018017371_2018_IT10,2018017371,2018,329.40,VND05334,2018-07-01,
2018017372_2018_IT10,2018017372,2018,149.62,VND07249,2018-10-31,
2018017374_2018_IT10,2018017374,2018,13822.60,VND05087,2018-08-31,
2018017379_2018_IT10,2018017379,2018,14747.18,VND07351,2018-08-31,Milan
2018017381_2018_IT10,2018017381,2018,16069.79,VND04883,2018-10-31,
2018017382_2018_IT10,2018017382,2018,4209.00,VND06166,2018-08-31,Milan
2018017383_2018_IT10,2018017383,2018,10556.33,VND06089,2018-09-06,
2018017385_2018_IT10,2018017385,2018,5978.00,VND05168,2018-08-11,
2018017386_2018_IT10,2018017386,2018,5978.00,VND05168,2018-08-29,
2018017387_2018_IT10,2018017387,2018,57501.98,VND05098,2018-09-30,
2018017389_2018_IT10,2018017389,2018,2686.68,VND04332,2018-09-30,
2018017390_2018_IT10,2018017390,2018,2135.00,VND04316,2018-09-30,
2018017391_2018_IT10,2018017391,2018,406.19,VND05335,2018-08-31,
2018017392_2018_IT10,2018017392,2018,732.00,VND04316,2018-09-30,
2018017393_2018_IT10,2018017393,2018,11956.00,VND05068,2018-08-29,
2018017397_2018_IT10,2018017397,2018,67246.40,VND06916,2018-09-30,
2018017398_2018_IT10,2018017398,2018,48800.00,VND07030,2018-08-31,Rome
2018017399_2018_IT10,2018017399,2018,358.44,VND05633,2018-08-31,
2018017431_2018_IT10,2018017431,2018,10573.34,VND05817,2018-07-07,Moscow
2018017447_2018_IT10,2018017447,2018,691.00,VND07187,2018-09-03,Dusseldorf
2018017448_2018_IT10,2018017448,2018,2.00,VND07187,2018-09-03,Dusseldorf
2018017449_2018_IT10,2018017449,2018,696.96,VND07187,2018-09-03,Dusseldorf
2018017450_2018_IT10,2018017450,2018,760.41,VND07187,2018-09-03,Dusseldorf
2018017452_2018_IT10,2018017452,2018,692.00,VND07187,2018-09-03,Dusseldorf
2018017453_2018_IT10,2018017453,2018,277.87,VND05510,2018-09-30,
2018017454_2018_IT10,2018017454,2018,7332.00,VND05927,2018-08-31,Berlin
2018017455_2018_IT10,2018017455,2018,1738.50,VND06894,2018-08-31,
2018017456_2018_IT10,2018017456,2018,-1738.50,VND06894,2018-08-31,
2018017459_2018_IT10,2018017459,2018,1738.50,VND06894,2018-08-31,
2018017460_2018_IT10,2018017460,2018,-22256.46,VND05088,2018-08-02,Beijing
2018017461_2018_IT10,2018017461,2018,22256.46,VND05088,2018-08-02,Beijing
2018017463_2018_IT10,2018017463,2018,1433.67,VND05164,2018-07-31,Rome
2018017466_2018_IT10,2018017466,2018,75.16,VND05164,2018-08-30,Rome
2018017469_2018_IT10,2018017469,2018,1295.16,VND05164,2018-07-31,Rome
2018017470_2018_IT10,2018017470,2018,9150.00,VND07815,2018-05-24,
2018017472_2018_IT10,2018017472,2018,9150.00,VND07815,2018-05-24,
2018017473_2018_IT10,2018017473,2018,719.83,VND05278,2018-09-09,
2018017475_2018_IT10,2018017475,2018,1485.19,VND05278,2018-09-09,
2018017478_2018_IT10,2018017478,2018,16500.00,VND06688,2018-07-23,
2018017479_2018_IT10,2018017479,2018,22000.00,VND06688,2018-07-30,
2018017480_2018_IT10,2018017480,2018,111240.00,VND06688,2018-07-29,
2018017482_2018_IT10,2018017482,2018,105300.42,VND03944,2018-10-31,
2018017483_2018_IT10,2018017483,2018,13162.56,VND03944,2018-10-31,
2018017485_2018_IT10,2018017485,2018,106208.00,VND04104,2018-10-31,
2018017486_2018_IT10,2018017486,2018,92000.00,VND06688,2018-07-21,
2018017488_2018_IT10,2018017488,2018,104.83,VND05164,2018-08-30,Rome
2018017490_2018_IT10,2018017490,2018,451.53,VND05164,2018-08-30,Rome
2018017491_2018_IT10,2018017491,2018,3.05,VND05164,2018-07-31,Rome
2018017494_2018_IT10,2018017494,2018,596.80,VND05164,2018-08-30,Rome
2018017495_2018_IT10,2018017495,2018,1220.00,VND04327,2018-09-01,
2018017496_2018_IT10,2018017496,2018,237.83,VND05164,2018-08-30,Rome
2018017497_2018_IT10,2018017497,2018,3512.00,VND04348,2018-09-30,
2018017498_2018_IT10,2018017498,2018,5362.00,VND04348,2018-09-30,
2018017499_2018_IT10,2018017499,2018,6712.00,VND04348,2018-08-31,
2018017500_2018_IT10,2018017500,2018,5732.00,VND04348,2018-04-30,
2018017501_2018_IT10,2018017501,2018,213.50,VND06555,2018-08-31,
2018017502_2018_IT10,2018017502,2018,1892.81,VND06555,2018-08-31,
2018017503_2018_IT10,2018017503,2018,372.00,VND05917,2018-09-30,
2018017504_2018_IT10,2018017504,2018,73.20,VND06841,2018-10-31,
2018017505_2018_IT10,2018017505,2018,42.70,VND06841,2018-10-31,
2018017506_2018_IT10,2018017506,2018,622.44,VND03953,2018-07-31,
2018017507_2018_IT10,2018017507,2018,470.31,VND04985,2018-10-31,
2018017508_2018_IT10,2018017508,2018,353.80,VND05080,2018-10-31,
2018017509_2018_IT10,2018017509,2018,338.67,VND05080,2018-10-31,
2018017513_2018_IT10,2018017513,2018,1238.97,VND06759,2018-10-10,
2018017514_2018_IT10,2018017514,2018,4089.04,VND06509,2018-11-30,
2018017515_2018_IT10,2018017515,2018,6592.56,VND03988,2018-08-21,
2018017516_2018_IT10,2018017516,2018,13650.00,VND06050,2018-09-30,Berlin
2018017517_2018_IT10,2018017517,2018,140145.60,VND03881,2018-10-22,
2018017518_2018_IT10,2018017518,2018,1133.90,VND05046,2018-10-02,
2018017521_2018_IT10,2018017521,2018,5884.90,VND05006,2018-09-30,
2018017522_2018_IT10,2018017522,2018,2857.20,VND05006,2018-09-30,
2018017523_2018_IT10,2018017523,2018,6653.82,VND04541,2018-10-31,
2018017524_2018_IT10,2018017524,2018,1342.00,VND03932,2018-08-31,Milan
2018017526_2018_IT10,2018017526,2018,1220.00,VND07910,2018-08-31,Berlin
2018017527_2018_IT10,2018017527,2018,1220.00,VND07910,2018-09-30,Berlin
2018017528_2018_IT10,2018017528,2018,1442.14,VND07249,2018-10-31,
2018017529_2018_IT10,2018017529,2018,540.00,VND07355,2018-12-31,
2018017530_2018_IT10,2018017530,2018,6100.00,VND04918,2018-05-12,
2018017532_2018_IT10,2018017532,2018,137817.60,VND03881,2018-10-02,
2018017533_2018_IT10,2018017533,2018,1604.42,VND04623,2018-08-22,
2018017534_2018_IT10,2018017534,2018,55131.96,VND03881,2018-10-02,
2018017535_2018_IT10,2018017535,2018,59289.76,VND04467,2018-09-30,
2018017536_2018_IT10,2018017536,2018,39625.70,VND04467,2018-09-30,
2018017537_2018_IT10,2018017537,2018,45555.44,VND04467,2018-10-31,
2018017538_2018_IT10,2018017538,2018,59580.92,VND04467,2018-10-31,
2018017539_2018_IT10,2018017539,2018,386.15,VND06088,2018-08-31,
2018017540_2018_IT10,2018017540,2018,1020.00,VND05716,2018-08-31,
2018017541_2018_IT10,2018017541,2018,1641.02,VND04623,2018-09-02,
2018017542_2018_IT10,2018017542,2018,265.00,VND07364,2018-09-30,
2018017543_2018_IT10,2018017543,2018,3569.63,VND06436,2018-10-31,
2018017544_2018_IT10,2018017544,2018,3229.22,VND06436,2018-10-31,
2018017546_2018_IT10,2018017546,2018,405.94,VND04572,2018-08-31,
2018017548_2018_IT10,2018017548,2018,462.00,VND03902,2018-08-13,
2018017550_2018_IT10,2018017550,2018,3430.44,VND05046,2018-10-02,
2018017551_2018_IT10,2018017551,2018,62.71,VND05330,2018-10-31,
2018017553_2018_IT10,2018017553,2018,112665.53,VND05046,2018-10-02,
2018017555_2018_IT10,2018017555,2018,24400.00,VND04138,2018-07-28,
2018017556_2018_IT10,2018017556,2018,1902.00,VND05006,2018-09-30,
2018017557_2018_IT10,2018017557,2018,986.48,VND05006,2018-09-30,
2018017558_2018_IT10,2018017558,2018,2279.61,VND05006,2018-09-30,
2018017559_2018_IT10,2018017559,2018,135587.60,VND05006,2018-09-30,
2018017560_2018_IT10,2018017560,2018,4148.00,VND07361,2018-09-29,
2018017561_2018_IT10,2018017561,2018,333.06,VND06772,2018-10-31,
2018017563_2018_IT10,2018017563,2018,3161.25,VND04113,2018-10-29,
2018017564_2018_IT10,2018017564,2018,871.08,VND04360,2018-10-31,
2018017565_2018_IT10,2018017565,2018,1639.68,VND06208,2018-10-31,
2018017566_2018_IT10,2018017566,2018,8320.40,VND07231,2018-10-31,
2018017567_2018_IT10,2018017567,2018,84.25,VND05452,2018-10-09,
2018017568_2018_IT10,2018017568,2018,1110.69,VND05452,2018-10-31,
2018017569_2018_IT10,2018017569,2018,195.20,VND07297,2018-09-30,
2018017571_2018_IT10,2018017571,2018,396.50,VND06662,2018-10-03,
2018017576_2018_IT10,2018017576,2018,1173.20,VND07186,2018-07-25,
2018017577_2018_IT10,2018017577,2018,1824.45,VND07186,2018-08-20,
2018017579_2018_IT10,2018017579,2018,14640.00,VND05168,2018-10-31,
2018017580_2018_IT10,2018017580,2018,10980.00,VND05168,2018-09-19,
2018017581_2018_IT10,2018017581,2018,5490.00,VND05168,2018-09-19,
2018017582_2018_IT10,2018017582,2018,7320.00,VND05168,2018-10-31,
2018017587_2018_IT10,2018017587,2018,646902.34,VND03944,2018-10-31,
2018017588_2018_IT10,2018017588,2018,80862.80,VND03944,2018-10-31,
2018017590_2018_IT10,2018017590,2018,487548.37,VND03944,2018-11-30,
2018017591_2018_IT10,2018017591,2018,60943.55,VND03944,2018-11-30,
2018017593_2018_IT10,2018017593,2018,56518.00,VND05031,2018-11-05,
2018017594_2018_IT10,2018017594,2018,2440.00,VND05318,2018-09-30,
2018017598_2018_IT10,2018017598,2018,25616.40,VND06326,2018-09-30,
2018017600_2018_IT10,2018017600,2018,4880.00,VND06862,2018-10-03,
2018017601_2018_IT10,2018017601,2018,3931.20,VND06326,2018-09-30,
2018017602_2018_IT10,2018017602,2018,34026.00,VND06326,2018-09-30,
2018017603_2018_IT10,2018017603,2018,36779.76,VND06326,2018-09-30,
2018017604_2018_IT10,2018017604,2018,976.00,VND06862,2018-10-30,
2018017605_2018_IT10,2018017605,2018,10714.00,VND06326,2018-10-01,
2018017606_2018_IT10,2018017606,2018,48842.64,VND06326,2018-10-01,
2018017607_2018_IT10,2018017607,2018,62180.76,VND06326,2018-11-04,
2018017608_2018_IT10,2018017608,2018,36646.68,VND06326,2018-11-11,
2018017609_2018_IT10,2018017609,2018,77.00,VND07047,2018-10-08,
2018017613_2018_IT10,2018017613,2018,418.70,VND07743,2018-08-19,
2018017614_2018_IT10,2018017614,2018,3050.00,VND05376,2018-09-26,
2018017615_2018_IT10,2018017615,2018,53920.32,VND04143,2018-08-29,
2018017616_2018_IT10,2018017616,2018,126681.08,VND04316,2018-09-30,
2018017617_2018_IT10,2018017617,2018,80093.52,VND04316,2018-11-30,
2018017618_2018_IT10,2018017618,2018,10011.70,VND04316,2018-10-31,
2018017619_2018_IT10,2018017619,2018,10011.70,VND04316,2018-10-31,
2018017620_2018_IT10,2018017620,2018,7920.00,VND05755,2018-09-30,
2018017624_2018_IT10,2018017624,2018,3590.48,VND07028,2018-09-14,
2018017626_2018_IT10,2018017626,2018,-452.95,VND05633,2018-07-30,
2018017627_2018_IT10,2018017627,2018,452.95,VND05633,2018-07-30,
2018017628_2018_IT10,2018017628,2018,1845.24,VND04670,2018-09-27,
2018017629_2018_IT10,2018017629,2018,6493.56,VND07015,2018-10-09,
2018017632_2018_IT10,2018017632,2018,3717.50,VND04894,2018-10-31,
2018017633_2018_IT10,2018017633,2018,7149.29,VND04894,2018-10-31,
2018017635_2018_IT10,2018017635,2018,5550.00,VND04894,2018-10-31,
2018017640_2018_IT10,2018017640,2018,1674.91,VND07472,2018-10-31,
2018017641_2018_IT10,2018017641,2018,860.10,VND06875,2018-10-31,
2018017642_2018_IT10,2018017642,2018,318.42,VND07282,2018-07-31,Beijing
2018017643_2018_IT10,2018017643,2018,878.40,VND05089,2018-09-30,Dusseldorf
2018017644_2018_IT10,2018017644,2018,2214.03,VND06234,2018-10-31,
2018017645_2018_IT10,2018017645,2018,305.00,VND05089,2018-09-30,Dusseldorf
2018017646_2018_IT10,2018017646,2018,373.78,VND06234,2018-10-31,
2018017647_2018_IT10,2018017647,2018,5581.50,VND06234,2018-10-31,
2018017648_2018_IT10,2018017648,2018,13286.23,VND06904,2018-09-20,
2018017649_2018_IT10,2018017649,2018,23914.84,VND06904,2018-09-20,
2018017650_2018_IT10,2018017650,2018,16411.65,VND07399,2018-11-30,
2018017651_2018_IT10,2018017651,2018,480.29,VND07617,2018-08-31,
2018017652_2018_IT10,2018017652,2018,1622.60,VND06875,2018-10-31,
2018017653_2018_IT10,2018017653,2018,829.60,VND06875,2018-10-31,
2018017654_2018_IT10,2018017654,2018,1095.56,VND06642,2018-10-31,
2018017655_2018_IT10,2018017655,2018,1512.80,VND05992,2018-10-30,
2018017656_2018_IT10,2018017656,2018,768.11,VND05992,2018-10-30,
2018017657_2018_IT10,2018017657,2018,10192.00,VND06508,2018-10-31,
2018017658_2018_IT10,2018017658,2018,5017.50,VND04035,2018-10-31,
2018017659_2018_IT10,2018017659,2018,2271.00,VND04035,2018-10-31,
2018017660_2018_IT10,2018017660,2018,230.23,VND07940,2018-10-31,
2018017661_2018_IT10,2018017661,2018,384.67,VND07617,2018-10-31,
2018017662_2018_IT10,2018017662,2018,406.96,VND05291,2018-10-03,
2018017663_2018_IT10,2018017663,2018,5673.00,VND06436,2018-10-31,
2018017666_2018_IT10,2018017666,2018,6685.60,VND06436,2018-09-30,
2018017667_2018_IT10,2018017667,2018,5612.00,VND06436,2018-10-31,
2018017668_2018_IT10,2018017668,2018,5978.00,VND07208,2018-08-31,Berlin
2018017669_2018_IT10,2018017669,2018,30457.67,VND07044,2018-08-27,
2018017670_2018_IT10,2018017670,2018,600.70,VND05361,2018-10-31,
2018017671_2018_IT10,2018017671,2018,5978.00,VND07208,2018-09-30,Berlin
2018017672_2018_IT10,2018017672,2018,32150.97,VND07044,2018-09-27,
2018017674_2018_IT10,2018017674,2018,31970.97,VND07044,2018-10-27,
2018017675_2018_IT10,2018017675,2018,155.18,VND04476,2018-06-30,
2018017676_2018_IT10,2018017676,2018,287.00,VND07355,2018-11-30,
2018017678_2018_IT10,2018017678,2018,123036.50,VND04093,2018-09-05,
2018017680_2018_IT10,2018017680,2018,10755.52,VND05645,2018-09-30,
2018017682_2018_IT10,2018017682,2018,2268.45,VND04690,2018-07-31,
2018017683_2018_IT10,2018017683,2018,87013.81,VND07699,2018-09-30,
2018017684_2018_IT10,2018017684,2018,10662.80,VND06023,2018-07-27,
2018017685_2018_IT10,2018017685,2018,7411.50,VND06000,2018-09-30,
2018017686_2018_IT10,2018017686,2018,1733.52,VND05269,2018-10-31,
2018017687_2018_IT10,2018017687,2018,1995.65,VND06230,2018-09-30,
2018017688_2018_IT10,2018017688,2018,508.74,VND07249,2018-10-31,
2018017689_2018_IT10,2018017689,2018,8340.00,VND07150,2018-10-30,
2018017690_2018_IT10,2018017690,2018,439.20,VND06000,2018-09-30,
2018017691_2018_IT10,2018017691,2018,37100.42,VND04690,2018-07-31,
2018017694_2018_IT10,2018017694,2018,11988.66,VND07299,2018-09-23,
2018017695_2018_IT10,2018017695,2018,9948.98,VND05228,2018-11-06,
2018017696_2018_IT10,2018017696,2018,11961.32,VND05228,2018-11-06,
2018017697_2018_IT10,2018017697,2018,12131.91,VND05228,2018-11-06,
2018017699_2018_IT10,2018017699,2018,2432.00,VND07836,2018-08-31,
2018017701_2018_IT10,2018017701,2018,2684.00,VND07836,2018-07-31,
2018017703_2018_IT10,2018017703,2018,2684.00,VND07836,2018-07-31,
2018017704_2018_IT10,2018017704,2018,6853.96,VND07928,2018-08-31,
2018017705_2018_IT10,2018017705,2018,876.79,VND06381,2018-09-30,
2018017707_2018_IT10,2018017707,2018,5525.14,VND07109,2018-08-31,
2018017708_2018_IT10,2018017708,2018,669.78,VND07109,2018-09-30,
2018017709_2018_IT10,2018017709,2018,391.74,VND06521,2018-08-22,
2018017710_2018_IT10,2018017710,2018,3340.32,VND05361,2018-05-27,
2018017711_2018_IT10,2018017711,2018,1317.60,VND06521,2018-08-22,
2018017712_2018_IT10,2018017712,2018,9040.20,VND07282,2018-09-30,Beijing
2018017713_2018_IT10,2018017713,2018,2379.00,VND03837,2018-10-31,
2018017714_2018_IT10,2018017714,2018,915.00,VND03837,2018-10-31,
2018017715_2018_IT10,2018017715,2018,2135.00,VND03837,2018-10-31,
2018017716_2018_IT10,2018017716,2018,2196.00,VND03837,2018-10-31,
2018017717_2018_IT10,2018017717,2018,244.00,VND03837,2018-10-31,
2018017718_2018_IT10,2018017718,2018,2440.00,VND03837,2018-10-31,
2018017719_2018_IT10,2018017719,2018,7649.40,VND03837,2018-10-31,
2018017720_2018_IT10,2018017720,2018,2135.00,VND03837,2018-10-31,
2018017721_2018_IT10,2018017721,2018,2379.00,VND03837,2018-10-31,
2018017722_2018_IT10,2018017722,2018,280.60,VND07082,2018-08-31,
2018017723_2018_IT10,2018017723,2018,8897.58,VND05972,2018-08-31,Dusseldorf
2018017725_2018_IT10,2018017725,2018,413.20,VND07131,2018-08-31,
2018017726_2018_IT10,2018017726,2018,29757.62,VND05972,2018-08-31,Dusseldorf
2018017728_2018_IT10,2018017728,2018,451.40,VND05593,2018-08-31,
2018017732_2018_IT10,2018017732,2018,1938.00,VND05865,2018-08-31,
2018017733_2018_IT10,2018017733,2018,2608.48,VND05972,2018-08-31,Dusseldorf
2018017734_2018_IT10,2018017734,2018,1938.00,VND05865,2018-08-31,
2018017735_2018_IT10,2018017735,2018,180.83,VND05972,2018-08-31,Dusseldorf
2018017736_2018_IT10,2018017736,2018,15600.00,VND05972,2018-08-31,Dusseldorf
2018017739_2018_IT10,2018017739,2018,3564.49,VND07079,2018-09-30,
2018017740_2018_IT10,2018017740,2018,4084.29,VND03869,2018-08-31,Dusseldorf
2018017741_2018_IT10,2018017741,2018,1220.00,VND05043,2018-08-31,Moscow
2018017743_2018_IT10,2018017743,2018,7612.80,VND05532,2018-08-06,
2018017745_2018_IT10,2018017745,2018,16228.51,VND06904,2018-09-20,
2018017746_2018_IT10,2018017746,2018,13240.26,VND06904,2018-09-20,
2018017748_2018_IT10,2018017748,2018,2318.00,VND04608,2018-05-30,
2018017750_2018_IT10,2018017750,2018,4080.00,VND06050,2018-10-31,Berlin
2018017751_2018_IT10,2018017751,2018,2250.00,VND03929,2018-09-30,
2018017752_2018_IT10,2018017752,2018,20620.20,VND06904,2018-09-20,
2018017753_2018_IT10,2018017753,2018,690.00,VND06050,2018-10-31,Berlin
2018017754_2018_IT10,2018017754,2018,35804.08,VND05002,2018-09-26,
2018017755_2018_IT10,2018017755,2018,1035.00,VND06050,2018-10-31,Berlin
2018017758_2018_IT10,2018017758,2018,4076.52,VND06050,2018-10-31,Berlin
2018017759_2018_IT10,2018017759,2018,5230.00,VND06050,2018-10-31,Berlin
2018017760_2018_IT10,2018017760,2018,1020.00,VND06050,2018-10-31,Berlin
2018017763_2018_IT10,2018017763,2018,1950.00,VND06050,2018-10-31,Berlin
2018017764_2018_IT10,2018017764,2018,1725.00,VND06050,2018-10-31,Berlin
2018017767_2018_IT10,2018017767,2018,1625.00,VND06050,2018-10-31,Berlin
2018017768_2018_IT10,2018017768,2018,1372.27,VND05314,2018-08-31,
2018017769_2018_IT10,2018017769,2018,31720.00,VND06117,2018-09-30,
2018017770_2018_IT10,2018017770,2018,502.58,VND05438,2018-09-30,
2018017773_2018_IT10,2018017773,2018,909.17,VND05972,2018-08-31,Dusseldorf
2018017774_2018_IT10,2018017774,2018,274.70,VND06902,2018-10-02,
2018017777_2018_IT10,2018017777,2018,1017.48,VND07991,2018-09-30,Moscow
2018017779_2018_IT10,2018017779,2018,167.92,VND07249,2018-08-29,
2018017782_2018_IT10,2018017782,2018,79330.50,VND05650,2018-10-31,Rome
2018017784_2018_IT10,2018017784,2018,8601.00,VND07284,2018-06-30,
2018017785_2018_IT10,2018017785,2018,2476.60,VND06526,2018-09-01,
2018017789_2018_IT10,2018017789,2018,153469.13,VND06233,2018-09-30,
2018017790_2018_IT10,2018017790,2018,18300.00,VND05487,2018-09-29,
2018017791_2018_IT10,2018017791,2018,-18300.00,VND05487,2018-09-29,
2018017792_2018_IT10,2018017792,2018,2961.31,VND07597,2018-09-30,
2018017796_2018_IT10,2018017796,2018,24584.98,VND05434,2018-09-26,
2018017797_2018_IT10,2018017797,2018,922.50,VND04894,2018-10-31,
2018017798_2018_IT10,2018017798,2018,1061.40,VND07255,2018-08-12,
